tweet,class,label,clean_text
"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q",1,offensive_language,niggah said my girl off limits thirsty niggahs stay out her inbox but the bitch look like kunta kintes
' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,1,offensive_language,niggahs stay thinkin i want they girl not nevvvvva niggah
"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU",1,offensive_language,no feelins for a hoe that aint ma main thang ma niggahs on the same thang all ma niggahs gangbang
"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !",1,offensive_language,o m g you like stop controllin me im like bitch fuck you thought she like niggah fuck you mean
"' Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; .",1,offensive_language,ok ma texas bitch keep textin me callin cryin stressin me bout where i been but i been with another bitch allegedly
"' Ok my Texas bitch keep textin me , callin cryin stressin me , askin me about where I been but I been with another bitch allegedly &#1043359; .",1,offensive_language,ok my texas bitch keep textin me callin cryin stressin me askin me about where i been but i been with another bitch allegedly
"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",1,offensive_language,on twitter say she ridin for a niggah thats why i really fuck with her she down to pull the trigger
' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,1,offensive_language,rip deshawn i dont know him but i know a darkskin niggah in the hood named deshawn getting shot tonight
' Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;,1,offensive_language,ran a good game with my royal niggah
"' Said I ain't Neva love no bitcccccch , but these bitches steady lovin on me on me , ayeeee . So what am I... http://t.co/NhB8omAqkm",1,offensive_language,said i aint neva love no bitcccccch but these bitches steady lovin on me on me ayeeee so what am i
"' See I gotta get this money ma palms itchin , niggahs gossip like hoes most of them bitches .",1,offensive_language,see i gotta get this money ma palms itchin niggahs gossip like hoes most of them bitches
"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",1,offensive_language,shawty wanna tell me secrets on how to rap niggah i tell that bitch its more attractive when you hold it down
"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .",1,offensive_language,she drippen vanillaaaaa she know im the pussy killaaaa
"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah .",1,offensive_language,she herd i was a dope boy i herd she was a gold digger all i know is she a real bitch so i fuck her like a real niggah
"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S",1,offensive_language,she love it when i talk to her crazy suck a niggah dick with a whole lotta spit let it drip yea catch
' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,1,offensive_language,she was mad for like mins got over it and hit him right back up lol she care about that niggah
' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT,1,offensive_language,somebody come look at this niggah right here kevin hart voice lol
"' Someone let me know why Drake so cold ? &#1041185;&#1041240;&#1043358;&#1043351;&#1043323; He my favorite rapper , this niggah HARD .",1,offensive_language,someone let me know why drake so cold he my favorite rapper this niggah hard
"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD",1,offensive_language,south central niggahs really dont be lovin these hoes these hoes dont be lovin these niggahs we just be
"' That fb profile checker thing fake then a mf , I just added some bitch yesterday and it had me on the top . Fuck fr ?",1,offensive_language,that fb profile checker thing fake then a mf i just added some bitch yesterday and it had me on the top fuck fr
' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA,1,offensive_language,that one niggah that grab the aux cord and start playen weak ass music
"' The hoes finna be like "" Owieee Trey , August , And Chris Brown can have my baby at the same time &#1041191; "" Lmfaooooooo Hoes ain't loyal .",1,offensive_language,the hoes finna be like owieee trey august and chris brown can have my baby at the same time lmfaooooooo hoes aint loyal
' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,1,offensive_language,these niggahs bitches call they momma tell her come and getemm its either that it shoot him or shoot whoever with him
' This Niggah Kevin Hart couldn't sit down lmaoooooooooooo My niggah My Niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1043358;&#1043351;&#1043323;,1,offensive_language,this niggah kevin hart couldnt sit down lmaoooooooooooo my niggah my niggah
"' This be me &#1041204;&#1041204;&#1041204; 
Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn",1,offensive_language,this be me cuh went from its time to settle down to where the hoes at
' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .,1,offensive_language,this niggah yanni like hangin up on niggahs in mid sentence
' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,0,hate_speech,this niggah pharrell or whatever this niggah name is dont deserve shit for that white ass gay song
' Up runnin these 2K fades with ma niggah Tyreon &#1043323;&#1043359; Leo KO'd lmfaoo,1,offensive_language,up runnin these k fades with ma niggah tyreon leo kod lmfaoo
' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,1,offensive_language,waaaaittt niggah holllllup these niggahs come to town start wifen my old sluts
' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,1,offensive_language,wake up im blessed steaight kush no stress thankin god for ma success ma bitches say im the best
' With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies,1,offensive_language,with my bestf shyanna pen and ma main niggah ronnie a jackson iii movie bound after we pick up the homies
' Y'all complaining about thirst traps ? FR ? Theirs models that dress just like that ? Ass out and all STFU . Don't make you a hoe wtf .,1,offensive_language,yall complaining about thirst traps fr theirs models that dress just like that ass out and all stfu dont make you a hoe wtf
"' Y'all hoes get turned on for no reason &#1041204;&#1041204; 
Be Like "" owieee he got tats , he bang , wifi with no password &#1041191; My... http://t.co/vxADs6boHa",1,offensive_language,yall hoes get turned on for no reason be like owieee he got tats he bang wifi with no password my
"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?",1,offensive_language,yall like sayin money dont buy happiness but name a niggah sitting in a lambo crying
' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .,1,offensive_language,you deserve x august alsina im dedicating that to all my old side hoes
' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;,1,offensive_language,you gottttta be a mad a madddd niggah sayin ma name i mustve got you madddddd niggah
' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,1,offensive_language,you messin with broke niggahs you gon be broke niggah
"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;",1,offensive_language,you niggahs actin like hoes i can sale those
"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7",1,offensive_language,you tall tree ass females be talkin bout catching feelings bitch you need to catch this touchdown
' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now,1,offensive_language,when it comes to pussy i have no fucking friends hostel iii is really what were watching right now
'2' good: Jeter hero for Yankees in send-off http://t.co/oStFoBGuFa via @ESPNNewYork,2,neither,good jeter hero for yankees in sendoff via
"'Cause they ain't her RT @Jvbir I aint eem watchin the awards yet, but why hoes hatin on Kim K?",1,offensive_language,cause they aint her rt i aint eem watchin the awards yet but why hoes hatin on kim k
"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",0,hate_speech,damn you whitey youll get a kick out of the newest form of white privilege
"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",2,neither,eff it lets go after the cripple you have to see wendy davis new attack ad video
"'Every bitch got a fat ass or she $3,000 from it' #RNS",1,offensive_language,every bitch got a fat ass or she from it rns
"'Forget to salute,' trash the other guy for the 'bad war' (during Cairo II), sympathize w/ 'Pockistan,' gays hurting morale. Thanks King!",2,neither,forget to salute trash the other guy for the bad war during cairo ii sympathize w pockistan gays hurting morale thanks king
"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",2,neither,scandal sex scene airs on abc right after its the great pumpkin charlie brown making parents angry
'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs,1,offensive_language,views from the gon be instagram picture titles for a whilebrace yaself my nigs
"'i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live.",1,offensive_language,i drowned in ur pussy so i swam ur but easily the most eloquent message sent on xbox live
(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),2,neither,uturns on yellow no aceptar este luz rojo lights taking too long make me bilingual
(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,2,neither,cont also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns
(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?,1,offensive_language,looks over at oomf rt does pretending to have no bitches really work or nah
(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,2,neither,via charlie angus is sending made in china canadian flag pins back to conservatives
"*Bows down* ""Yes bitchmaster bitch""",1,offensive_language,bows down yes bitchmaster bitch
*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots,1,offensive_language,does backflip thissssssss rt you niggas switch up your opinions like faggots
*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.,1,offensive_language,gigantic rt what a big faggot rt chubbs bout to earl
*Nicolas Cage unrolls dusty secret scroll* It says here James Madison was a whiny little bitch,1,offensive_language,nicolas cage unrolls dusty secret scroll it says here james madison was a whiny little bitch
*Searches my yellow pages app for the nearest Jack In The Box*,2,neither,searches my yellow pages app for the nearest jack in the box
*Sings* I killed that pussy she died with her eyes open!,1,offensive_language,sings i killed that pussy she died with her eyes open
*Teachers call you a pussy for not doing senior skip day*,1,offensive_language,teachers call you a pussy for not doing senior skip day
*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,2,neither,after bo rt bruh lol i retired after mw because everything was trash afterwards
